snapshot_id,agent_id,version,tool_name,parameter_name,required,parameter_type,description
claude-code/2.1.18,claude-code,2.1.18,Read,offset,false,number,The line number to start reading from. Only provide if the file is too large to read at once
claude-code/2.1.18,claude-code,2.1.18,Read,limit,false,number,The number of lines to read. Only provide if the file is too large to read at once.
claude-code/2.1.18,claude-code,2.1.18,Skill,skill,true,string,"The skill name. E.g., ""commit"", ""review-pr"", or ""pdf"""
claude-code/2.1.18,claude-code,2.1.18,Skill,args,false,string,Optional arguments for the skill
claude-code/2.1.18,claude-code,2.1.18,Task,description,true,string,A short (3-5 word) description of the task
claude-code/2.1.18,claude-code,2.1.18,Task,prompt,true,string,The task for the agent to perform
claude-code/2.1.18,claude-code,2.1.18,Task,subagent_type,true,string,The type of specialized agent to use for this task
claude-code/2.1.18,claude-code,2.1.18,Task,model,false,string,"Optional model to use for this agent. If not specified, inherits from parent. Prefer haiku for quick, straightforward tasks to minimize cost and latency."
claude-code/2.1.18,claude-code,2.1.18,Task,resume,false,string,"Optional agent ID to resume from. If provided, the agent will continue from the previous execution transcript."
claude-code/2.1.18,claude-code,2.1.18,Task,run_in_background,false,boolean,Set to true to run this agent in the background. The tool result will include an output_file path - use Read tool or Bash tail to check on output.
claude-code/2.1.18,claude-code,2.1.18,Task,max_turns,false,integer,Maximum number of agentic turns (API round-trips) before stopping. Used internally for warmup.
claude-code/2.1.18,claude-code,2.1.18,Task,name,false,string,Name for the spawned agent
claude-code/2.1.18,claude-code,2.1.18,Task,team_name,false,string,Team name for spawning. Uses current team context if omitted.
claude-code/2.1.18,claude-code,2.1.18,Task,mode,false,string,"Permission mode for spawned teammate (e.g., ""plan"" to require plan approval)."
claude-code/2.1.18,claude-code,2.1.18,TaskOutput,task_id,true,string,The task ID to get output from
claude-code/2.1.18,claude-code,2.1.18,TaskOutput,block,true,boolean,Whether to wait for completion
claude-code/2.1.18,claude-code,2.1.18,TaskOutput,timeout,true,number,Max wait time in ms
claude-code/2.1.18,claude-code,2.1.18,TodoWrite,todos,true,array,The updated todo list
claude-code/2.1.18,claude-code,2.1.18,ToolSearch,query,true,string,"Query to find deferred tools. Use ""select:<tool_name>"" for direct selection, or keywords to search."
claude-code/2.1.18,claude-code,2.1.18,ToolSearch,max_results,true,number,Maximum number of results to return (default: 5)
claude-code/2.1.18,claude-code,2.1.18,WebFetch,url,true,string,The URL to fetch content from
claude-code/2.1.18,claude-code,2.1.18,WebFetch,prompt,true,string,The prompt to run on the fetched content
claude-code/2.1.18,claude-code,2.1.18,WebSearch,query,true,string,The search query to use
claude-code/2.1.18,claude-code,2.1.18,WebSearch,allowed_domains,false,array,Only include search results from these domains
claude-code/2.1.18,claude-code,2.1.18,WebSearch,blocked_domains,false,array,Never include search results from these domains
claude-code/2.1.18,claude-code,2.1.18,Write,file_path,true,string,"The absolute path to the file to write (must be absolute, not relative)"
claude-code/2.1.18,claude-code,2.1.18,Write,content,true,string,The content to write to the file
claude-code/2.1.19,claude-code,2.1.19,AskUserQuestion,questions,true,array,Questions to ask the user (1-4 questions)
claude-code/2.1.19,claude-code,2.1.19,AskUserQuestion,answers,false,object,User answers collected by the permission component
claude-code/2.1.19,claude-code,2.1.19,AskUserQuestion,metadata,false,object,Optional metadata for tracking and analytics purposes. Not displayed to user.
claude-code/2.1.19,claude-code,2.1.19,Bash,command,true,string,The command to execute
claude-code/2.1.19,claude-code,2.1.19,Bash,timeout,false,number,Optional timeout in milliseconds (max 600000)
claude-code/2.1.19,claude-code,2.1.19,Bash,description,false,string,"Clear, concise description of what this command does in active voice. Never use words like ""complex"" or ""risk"" in the description - just describe what it does.

For simple commands (git, npm, standard CLI tools), keep it brief (5-10 words):
- ls → ""List files in current directory""
- git status → ""Show working tree status""
- npm install → ""Install package dependencies""

For commands that are harder to parse at a glance (piped commands, obscure flags, etc.), add enough context to clarify what it does:
- find . -name ""*.tmp"" -exec rm {} \; → ""Find and delete all .tmp files recursively""
- git reset --hard origin/main → ""Discard all local changes and match remote main""
- curl -s url | jq '.data[]' → ""Fetch JSON from URL and extract data array elements"""
claude-code/2.1.19,claude-code,2.1.19,Bash,run_in_background,false,boolean,Set to true to run this command in the background. Use TaskOutput to read the output later.
claude-code/2.1.19,claude-code,2.1.19,Bash,dangerouslyDisableSandbox,false,boolean,Set this to true to dangerously override sandbox mode and run commands without sandboxing.
claude-code/2.1.19,claude-code,2.1.19,Bash,_simulatedSedEdit,false,object,Internal: pre-computed sed edit result from preview
claude-code/2.1.19,claude-code,2.1.19,Edit,file_path,true,string,The absolute path to the file to modify
claude-code/2.1.19,claude-code,2.1.19,Edit,old_string,true,string,The text to replace
claude-code/2.1.19,claude-code,2.1.19,Edit,new_string,true,string,The text to replace it with (must be different from old_string)
claude-code/2.1.19,claude-code,2.1.19,Edit,replace_all,false,boolean,Replace all occurences of old_string (default false)
claude-code/2.1.19,claude-code,2.1.19,ExitPlanMode,allowedPrompts,false,array,Prompt-based permissions needed to implement the plan. These describe categories of actions rather than specific commands.
claude-code/2.1.19,claude-code,2.1.19,ExitPlanMode,pushToRemote,false,boolean,Whether to push the plan to a remote Claude.ai session
claude-code/2.1.19,claude-code,2.1.19,ExitPlanMode,remoteSessionId,false,string,The remote session ID if pushed to remote
claude-code/2.1.19,claude-code,2.1.19,ExitPlanMode,remoteSessionUrl,false,string,The remote session URL if pushed to remote
claude-code/2.1.19,claude-code,2.1.19,ExitPlanMode,remoteSessionTitle,false,string,The remote session title if pushed to remote
claude-code/2.1.19,claude-code,2.1.19,Glob,pattern,true,string,The glob pattern to match files against
claude-code/2.1.19,claude-code,2.1.19,Glob,path,false,string,"The directory to search in. If not specified, the current working directory will be used. IMPORTANT: Omit this field to use the default directory. DO NOT enter ""undefined"" or ""null"" - simply omit it for the default behavior. Must be a valid directory path if provided."
claude-code/2.1.19,claude-code,2.1.19,Grep,pattern,true,string,The regular expression pattern to search for in file contents
claude-code/2.1.19,claude-code,2.1.19,Grep,path,false,string,File or directory to search in (rg PATH). Defaults to current working directory.
claude-code/2.1.19,claude-code,2.1.19,Grep,glob,false,string,"Glob pattern to filter files (e.g. ""*.js"", ""*.{ts,tsx}"") - maps to rg --glob"
claude-code/2.1.19,claude-code,2.1.19,Grep,output_mode,false,string,"Output mode: ""content"" shows matching lines (supports -A/-B/-C context, -n line numbers, head_limit), ""files_with_matches"" shows file paths (supports head_limit), ""count"" shows match counts (supports head_limit). Defaults to ""files_with_matches""."
claude-code/2.1.19,claude-code,2.1.19,Grep,-B,false,number,"Number of lines to show before each match (rg -B). Requires output_mode: ""content"", ignored otherwise."
claude-code/2.1.19,claude-code,2.1.19,Grep,-A,false,number,"Number of lines to show after each match (rg -A). Requires output_mode: ""content"", ignored otherwise."
claude-code/2.1.19,claude-code,2.1.19,Grep,-C,false,number,"Number of lines to show before and after each match (rg -C). Requires output_mode: ""content"", ignored otherwise."
claude-code/2.1.19,claude-code,2.1.19,Grep,-n,false,boolean,"Show line numbers in output (rg -n). Requires output_mode: ""content"", ignored otherwise. Defaults to true."
claude-code/2.1.19,claude-code,2.1.19,Grep,-i,false,boolean,Case insensitive search (rg -i)
claude-code/2.1.19,claude-code,2.1.19,Grep,type,false,string,"File type to search (rg --type). Common types: js, py, rust, go, java, etc. More efficient than include for standard file types."
claude-code/2.1.19,claude-code,2.1.19,Grep,head_limit,false,number,"Limit output to first N lines/entries, equivalent to ""| head -N"". Works across all output modes: content (limits output lines), files_with_matches (limits file paths), count (limits count entries). Defaults to 0 (unlimited)."
claude-code/2.1.19,claude-code,2.1.19,Grep,offset,false,number,"Skip first N lines/entries before applying head_limit, equivalent to ""| tail -n +N | head -N"". Works across all output modes. Defaults to 0."
claude-code/2.1.19,claude-code,2.1.19,Grep,multiline,false,boolean,Enable multiline mode where . matches newlines and patterns can span lines (rg -U --multiline-dotall). Default: false.
claude-code/2.1.19,claude-code,2.1.19,NotebookEdit,notebook_path,true,string,"The absolute path to the Jupyter notebook file to edit (must be absolute, not relative)"
claude-code/2.1.19,claude-code,2.1.19,NotebookEdit,cell_id,false,string,"The ID of the cell to edit. When inserting a new cell, the new cell will be inserted after the cell with this ID, or at the beginning if not specified."
claude-code/2.1.19,claude-code,2.1.19,NotebookEdit,new_source,true,string,The new source for the cell
claude-code/2.1.19,claude-code,2.1.19,NotebookEdit,cell_type,false,string,"The type of the cell (code or markdown). If not specified, it defaults to the current cell type. If using edit_mode=insert, this is required."
claude-code/2.1.19,claude-code,2.1.19,NotebookEdit,edit_mode,false,string,"The type of edit to make (replace, insert, delete). Defaults to replace."
claude-code/2.1.19,claude-code,2.1.19,Read,file_path,true,string,The absolute path to the file to read
claude-code/2.1.19,claude-code,2.1.19,Read,offset,false,number,The line number to start reading from. Only provide if the file is too large to read at once
claude-code/2.1.19,claude-code,2.1.19,Read,limit,false,number,The number of lines to read. Only provide if the file is too large to read at once.
claude-code/2.1.19,claude-code,2.1.19,Skill,skill,true,string,"The skill name. E.g., ""commit"", ""review-pr"", or ""pdf"""
claude-code/2.1.19,claude-code,2.1.19,Skill,args,false,string,Optional arguments for the skill
claude-code/2.1.19,claude-code,2.1.19,Task,description,true,string,A short (3-5 word) description of the task
claude-code/2.1.19,claude-code,2.1.19,Task,prompt,true,string,The task for the agent to perform
claude-code/2.1.19,claude-code,2.1.19,Task,subagent_type,true,string,The type of specialized agent to use for this task
claude-code/2.1.19,claude-code,2.1.19,Task,model,false,string,"Optional model to use for this agent. If not specified, inherits from parent. Prefer haiku for quick, straightforward tasks to minimize cost and latency."
claude-code/2.1.19,claude-code,2.1.19,Task,resume,false,string,"Optional agent ID to resume from. If provided, the agent will continue from the previous execution transcript."
claude-code/2.1.19,claude-code,2.1.19,Task,run_in_background,false,boolean,Set to true to run this agent in the background. The tool result will include an output_file path - use Read tool or Bash tail to check on output.
