agent_id,previous_version,version,published_at,change_type,category,clause_hash,heading_path,text
claude-code,2.1.87,2.1.89,2026-03-31T23:32:40.530Z,move,uncertain,75815d238c1169b7,User Message,"loop: Run a prompt or slash command on a recurring interval (e.g. /loop 5m /foo, defaults to 10m) - When the user wants to set up a recurring task, poll for status, or run something repeatedly on an interval (e.g. ""check the deploy every 5 minutes"", ""keep…"
claude-code,2.1.87,2.1.89,2026-03-31T23:32:40.530Z,move,software_engineering_workflow,1d67456d6f658ef4,User Message,claude-api: Build apps with the Claude API or Anthropic SDK.
claude-code,2.1.87,2.1.89,2026-03-31T23:32:40.530Z,move,software_engineering_workflow,245ea873c8bf4a4a,User Message,"TRIGGER when: code imports `anthropic`/`@anthropic-ai/sdk`/`claude_agent_sdk`, or user asks to use Claude API, Anthropic SDKs, or Agent SDK. DO NOT TRIGGER when: code imports `openai`/other AI SDK, ge… </system-reminder>"
claude-code,2.1.87,2.1.89,2026-03-31T23:32:40.530Z,move,interaction_output,669bed44ea008853,User Message,"<system-reminder> As you answer the user's questions, you can use the following context:"
claude-code,2.1.87,2.1.89,2026-03-31T23:32:40.530Z,remove,uncertain,495976f8c60c0e5b,System Prompt,x-anthropic-billing-header: cc_version=2.1.87.7b6; cc_entrypoint=sdk-cli; cch=<normalized>;
claude-code,2.1.87,2.1.89,2026-03-31T23:32:40.530Z,remove,tool_use_policy,6e4097202330c346,System Prompt > System,"If you do not understand why the user has denied a tool call, use the AskUserQuestion to ask them."
claude-code,2.1.87,2.1.89,2026-03-31T23:32:40.530Z,remove,runtime_capture_artifact,5d48be171526a4e0,System Prompt > Using your tools,Use the Agent tool with specialized agents when the task at hand matches the agent's description.
claude-code,2.1.87,2.1.89,2026-03-31T23:32:40.530Z,remove,runtime_capture_artifact,99eac763c518fd90,System Prompt > Using your tools,"Subagents are valuable for parallelizing independent queries or for protecting the main context window from excessive results, but they should not be used excessively when not needed."
claude-code,2.1.87,2.1.89,2026-03-31T23:32:40.530Z,remove,runtime_capture_artifact,bf03dfd4f550de81,System Prompt > Using your tools,"Importantly, avoid duplicating work that subagents are already doing - if you delegate research to a subagent, do not also perform the same searches yourself."
claude-code,2.1.87,2.1.89,2026-03-31T23:32:40.530Z,remove,runtime_capture_artifact,8d2caae9f8e21968,System Prompt > Using your tools,"For simple, directed codebase searches (e.g. for a specific file/class/function) use the Glob or Grep directly."
claude-code,2.1.87,2.1.89,2026-03-31T23:32:40.530Z,remove,runtime_capture_artifact,4d6af71968b761d7,System Prompt > Using your tools,"For broader codebase exploration and deep research, use the Agent tool with subagent_type=Explore."
claude-code,2.1.87,2.1.89,2026-03-31T23:32:40.530Z,remove,runtime_capture_artifact,d6c99a9434d1ccaa,System Prompt > Using your tools,"This is slower than using the Glob or Grep directly, so use this only when a simple, directed search proves to be insufficient or when your task will clearly require more than 3 queries."
claude-code,2.1.87,2.1.89,2026-03-31T23:32:40.530Z,remove,runtime_capture_artifact,fe3d765136a7a8f5,System Prompt > Using your tools,"/<skill-name> (e.g., /commit) is shorthand for users to invoke a user-invocable skill."
claude-code,2.1.87,2.1.89,2026-03-31T23:32:40.530Z,remove,runtime_capture_artifact,e6b3e4f6b40f81a7,System Prompt > Using your tools,"When executed, the skill gets expanded to a full prompt."
claude-code,2.1.87,2.1.89,2026-03-31T23:32:40.530Z,remove,runtime_capture_artifact,3252922db02270d9,System Prompt > Using your tools,Use the Skill tool to execute them.
claude-code,2.1.87,2.1.89,2026-03-31T23:32:40.530Z,remove,runtime_capture_artifact,fe02550333f30139,System Prompt > Using your tools,IMPORTANT: Only use Skill for skills listed in its user-invocable skills section - do not guess or use built-in CLI commands.
claude-code,2.1.89,2.1.90,2026-04-01T23:31:39.018Z,add,uncertain,a9d0812efd84d5be,System Prompt,x-anthropic-billing-header: cc_version=2.1.90.232; cc_entrypoint=sdk-cli; cch=<normalized>;
claude-code,2.1.89,2.1.90,2026-04-01T23:31:39.018Z,remove,uncertain,27bbbbe227d3fa49,System Prompt,x-anthropic-billing-header: cc_version=2.1.89.4fa; cc_entrypoint=sdk-cli; cch=<normalized>;
claude-code,2.1.90,2.1.91,2026-04-02T22:37:15.575Z,add,uncertain,8084ba04310a04e2,System Prompt,x-anthropic-billing-header: cc_version=2.1.91.9f2; cc_entrypoint=sdk-cli; cch=<normalized>;
claude-code,2.1.90,2.1.91,2026-04-02T22:37:15.575Z,remove,uncertain,a9d0812efd84d5be,System Prompt,x-anthropic-billing-header: cc_version=2.1.90.232; cc_entrypoint=sdk-cli; cch=<normalized>;
claude-code,2.1.91,2.1.92,2026-04-04T00:05:59.607Z,add,uncertain,497443b22bf6f067,System Prompt,x-anthropic-billing-header: cc_version=2.1.92.810; cc_entrypoint=sdk-cli; cch=<normalized>;
claude-code,2.1.91,2.1.92,2026-04-04T00:05:59.607Z,remove,uncertain,8084ba04310a04e2,System Prompt,x-anthropic-billing-header: cc_version=2.1.91.9f2; cc_entrypoint=sdk-cli; cch=<normalized>;
claude-code,2.1.92,2.1.94,2026-04-07T21:04:05.380Z,add,uncertain,6d7c4306fc67c61f,System Prompt,x-anthropic-billing-header: cc_version=2.1.94.cb6; cc_entrypoint=sdk-cli; cch=<normalized>;
claude-code,2.1.92,2.1.94,2026-04-07T21:04:05.380Z,add,memory_context,27c7619cb599d88a,System Prompt > auto memory > When to access memories,"If the user says to *ignore* or *not use* memory: Do not apply remembered facts, cite, compare against, or mention memory content."
claude-code,2.1.92,2.1.94,2026-04-07T21:04:05.380Z,remove,uncertain,497443b22bf6f067,System Prompt,x-anthropic-billing-header: cc_version=2.1.92.810; cc_entrypoint=sdk-cli; cch=<normalized>;
claude-code,2.1.92,2.1.94,2026-04-07T21:04:05.380Z,remove,memory_context,626e884e3d77b6cb,System Prompt > auto memory > When to access memories,"If the user says to *ignore* or *not use* memory: proceed as if MEMORY.md were empty. Do not apply remembered facts, cite, compare against, or mention memory content."
claude-code,2.1.94,2.1.96,2026-04-08T04:32:44.614Z,add,uncertain,4c8174fcc6490fc4,System Prompt,x-anthropic-billing-header: cc_version=2.1.96.e30; cc_entrypoint=sdk-cli; cch=<normalized>;
claude-code,2.1.94,2.1.96,2026-04-08T04:32:44.614Z,remove,uncertain,6d7c4306fc67c61f,System Prompt,x-anthropic-billing-header: cc_version=2.1.94.cb6; cc_entrypoint=sdk-cli; cch=<normalized>;
claude-code,2.1.96,2.1.97,2026-04-08T21:27:55.556Z,add,uncertain,7ced048e193ae800,System Prompt,x-anthropic-billing-header: cc_version=2.1.97.a89; cc_entrypoint=sdk-cli; cch=<normalized>;
claude-code,2.1.96,2.1.97,2026-04-08T21:27:55.556Z,add,runtime_capture_artifact,aacef88a8de4ddc0,System Prompt > Environment,"The most recent Claude model family is Claude 4.6 and 4.5. Model IDs — Opus 4.6: 'claude-opus-4-6', Sonnet 4.6: 'claude-sonnet-4-6', Haiku 4.5: 'claude-haiku-4-5-20251001'. When building AI applications, default to the latest and most capable Claude models."
claude-code,2.1.96,2.1.97,2026-04-08T21:27:55.556Z,add,software_engineering_workflow,76d439bab402e416,User Message,claude-api: Build Claude API / Anthropic SDK apps.
claude-code,2.1.96,2.1.97,2026-04-08T21:27:55.556Z,add,memory_context,c6d49c570b19bd7c,User Message,"TRIGGER when: code imports `anthropic`/`@anthropic-ai/sdk`; user asks to use the Claude API, Anthropic SDKs, or Managed Agents (`/v1/agents`, `/v1/sessions`); or asks to add a Claude feature (prompt caching, ad… </system-reminder>"
claude-code,2.1.96,2.1.97,2026-04-08T21:27:55.556Z,remove,uncertain,4c8174fcc6490fc4,System Prompt,x-anthropic-billing-header: cc_version=2.1.96.e30; cc_entrypoint=sdk-cli; cch=<normalized>;
claude-code,2.1.96,2.1.97,2026-04-08T21:27:55.556Z,remove,runtime_capture_artifact,6623453c49aca633,System Prompt > Environment,"The most recent Claude model family is Claude 4.5/4.6. Model IDs — Opus 4.6: 'claude-opus-4-6', Sonnet 4.6: 'claude-sonnet-4-6', Haiku 4.5: 'claude-haiku-4-5-20251001'. When building AI applications, default to the latest and most capable Claude models."
claude-code,2.1.96,2.1.97,2026-04-08T21:27:55.556Z,remove,software_engineering_workflow,1d67456d6f658ef4,User Message,claude-api: Build apps with the Claude API or Anthropic SDK.
claude-code,2.1.96,2.1.97,2026-04-08T21:27:55.556Z,remove,software_engineering_workflow,245ea873c8bf4a4a,User Message,"TRIGGER when: code imports `anthropic`/`@anthropic-ai/sdk`/`claude_agent_sdk`, or user asks to use Claude API, Anthropic SDKs, or Agent SDK. DO NOT TRIGGER when: code imports `openai`/other AI SDK, ge… </system-reminder>"
claude-code,2.1.97,2.1.98,2026-04-09T18:08:49.739Z,add,uncertain,568215c3e68db37b,System Prompt,x-anthropic-billing-header: cc_version=2.1.98.028; cc_entrypoint=sdk-cli; cch=<normalized>;
claude-code,2.1.97,2.1.98,2026-04-09T18:08:49.739Z,remove,uncertain,7ced048e193ae800,System Prompt,x-anthropic-billing-header: cc_version=2.1.97.a89; cc_entrypoint=sdk-cli; cch=<normalized>;
claude-code,2.1.98,2.1.100,2026-04-10T05:00:41.623Z,add,uncertain,af73863f7a2ee8f3,System Prompt,x-anthropic-billing-header: cc_version=2.1.100.f73; cc_entrypoint=sdk-cli; cch=<normalized>;
claude-code,2.1.98,2.1.100,2026-04-10T05:00:41.623Z,move,runtime_capture_artifact,e8d8e31e5ae70a99,System Prompt > auto memory,"You have a persistent, file-based memory system at `$PHISTORY_HOME/.claude/projects/$PHISTORY_PROJECT/memory/`. This directory already exists — write to it directly with the Write tool (do not run mkdir or check for its existence)."
claude-code,2.1.98,2.1.100,2026-04-10T05:00:41.623Z,move,runtime_capture_artifact,4b5fdb785f9e4c9e,System Prompt > auto memory,"You should build up this memory system over time so that future conversations can have a complete picture of who the user is, how they'd like to collaborate with you, what behaviors to avoid or repeat, and the context behind the work the user gives you."
claude-code,2.1.98,2.1.100,2026-04-10T05:00:41.623Z,move,runtime_capture_artifact,9bbd1357f788f38c,System Prompt > auto memory,"If the user explicitly asks you to remember something, save it immediately as whichever type fits best. If they ask you to forget something, find and remove the relevant entry."
claude-code,2.1.98,2.1.100,2026-04-10T05:00:41.623Z,move,memory_context,54b99737e8e2020c,System Prompt > auto memory > Types of memory,There are several discrete types of memory that you can store in your memory system:
claude-code,2.1.98,2.1.100,2026-04-10T05:00:41.623Z,move,memory_context,192cbb629dc537e7,System Prompt > auto memory > Types of memory,"<types> <type> <name>user</name> <description>Contain information about the user's role, goals, responsibilities, and knowledge."
claude-code,2.1.98,2.1.100,2026-04-10T05:00:41.623Z,move,memory_context,4c8cfbeeceb7fc2b,System Prompt > auto memory > Types of memory,Great user memories help you tailor your future behavior to the user's preferences and perspective.
claude-code,2.1.98,2.1.100,2026-04-10T05:00:41.623Z,move,memory_context,3b57b87cdeb9e212,System Prompt > auto memory > Types of memory,Your goal in reading and writing these memories is to build up an understanding of who the user is and how you can be most helpful to them specifically.
